occupation_id;label;english_translation;country_code;lang_code;preferred;cc;lc;link_id;status_id;relation_id;comnum;product_id;hisco_id;comtxt;provenance
47331;orfèvre;;FR;FR;0;FR;fr;34582;0;0;1;0;88050;;Traprelim
47332;organiste;;FR;FR;0;FR;fr;34583;0;0;1;0;17140;;Traprelim
47333;orthopédiste;;FR;FR;0;FR;fr;34584;0;0;1;0;7950;;Traprelim
47334;orthopédiste retraite;;FR;FR;0;FR;fr;34585;0;21;1;0;7950;;Traprelim
47335;orthophoniste;;FR;FR;0;FR;fr;34586;0;0;1;0;7990;;Traprelim
47336;ostréiculteur;;FR;FR;0;FR;fr;34587;0;0;1;0;64930;;Traprelim
47337;ourdisseur;;FR;FR;0;FR;fr;34588;0;0;1;0;75415;;Traprelim
47338;ourdisseuse;;FR;FR;0;FR;fr;34589;0;0;1;0;75415;;Traprelim
47339;outilleur;;FR;FR;0;FR;fr;34590;0;0;1;0;83220;;Traprelim
47340;outilleur ajusteur;;FR;FR;0;FR;fr;34591;0;0;1;0;83220;;Traprelim
47341;outilleuse;;FR;FR;0;FR;fr;34592;0;0;1;0;83220;;Traprelim
47342;ouvreur;;FR;FR;0;FR;fr;34593;0;0;1;0;59990;;Traprelim
47343;ouvrier;;FR;FR;0;FR;fr;34594;32;0;1;0;99900;;Traprelim
47344;ouvrier à la fabrique;;FR;FR;0;FR;fr;34595;32;0;1;0;99930;;Traprelim
47345;ouvrier à la fonderie anglaise;;FR;FR;0;FR;fr;34596;32;0;1;0;99930;;Traprelim
47346;ouvrier à la forge;;FR;FR;0;FR;fr;34597;32;0;1;0;99930;;Traprelim
47347;ouvrier à la gare;;FR;FR;0;FR;fr;34598;32;0;1;0;97415;;Traprelim
47348;ouvrier à la manufacture;;FR;FR;0;FR;fr;34599;32;0;1;0;99930;;Traprelim
47349;ouvrier à la manufacture d'armes;;FR;FR;0;FR;fr;34600;32;0;1;0;99930;;Traprelim
47350;ouvrier à la manufacture de tabacs;;FR;FR;0;FR;fr;34601;32;0;1;0;99930;;Traprelim
47351;ouvrier à la manufacture des tabacs;;FR;FR;0;FR;fr;34602;32;0;1;0;99930;;Traprelim
47352;ouvrier à la manufacture d'indienne;;FR;FR;0;FR;fr;34603;32;0;1;0;99930;;Traprelim
47353;ouvrier à la manufacture(impériale de saintgervais);;FR;FR;0;FR;fr;34604;32;0;1;0;99930;;Traprelim
47354;ouvrier à la poudrerie nationale;;FR;FR;0;FR;fr;34605;32;0;1;0;99930;;Traprelim
47355;ouvrier à la sncf;;FR;FR;0;FR;fr;34606;32;0;1;0;97415;;Traprelim
47356;ouvrier à l'arsenal;;FR;FR;0;FR;fr;34607;32;0;1;0;99930;;Traprelim
47357;ouvrier à l'usine;;FR;FR;0;FR;fr;34608;32;0;1;0;99930;;Traprelim
47358;ouvrier à l'usine de céramique;;FR;FR;0;FR;fr;34609;32;0;1;0;99930;;Traprelim
47359;ouvrier agricole;;FR;FR;0;FR;fr;34610;32;0;1;0;62105;;Traprelim
47360;ouvrier ajusteur mecanicien;;FR;FR;0;FR;fr;34611;32;0;1;0;84105;;Traprelim
47361;ouvrier appreteur de velours;;FR;FR;0;FR;fr;34612;32;0;1;0;56090;;Traprelim
47362;ouvrier appreteur d'étoffes;;FR;FR;0;FR;fr;34613;32;0;1;0;56090;;Traprelim
47363;ouvrier armurier;;FR;FR;0;FR;fr;34614;32;0;1;0;83920;;Traprelim
47364;ouvrier arsenal;;FR;FR;0;FR;fr;34615;32;0;1;0;99930;;Traprelim
47365;ouvrier au peignage;;FR;FR;0;FR;fr;34616;0;0;1;0;75000;;Traprelim
47366;ouvrier au port;;FR;FR;0;FR;fr;34617;0;0;1;0;97120;;Traprelim
47367;ouvrier aux acieries;;FR;FR;0;FR;fr;34618;32;0;1;0;99930;;Traprelim
47368;ouvrier aux chantiers de la seyne;;FR;FR;0;FR;fr;34619;32;0;1;0;99930;;Traprelim
47369;ouvrier aux chemins de fer;;FR;FR;0;FR;fr;34620;32;0;1;0;97415;;Traprelim
47370;ouvrier aux fonderies;;FR;FR;0;FR;fr;34621;32;0;1;0;99930;;Traprelim
47371;ouvrier aux forges;;FR;FR;0;FR;fr;34622;32;0;1;0;83110;;Traprelim
47372;ouvrier aux mines;;FR;FR;0;FR;fr;34623;32;0;1;0;71105;;Traprelim
47373;ouvrier aux tabacs;;FR;FR;0;FR;fr;34624;32;0;1;0;78100;;Traprelim
47374;ouvrier balancier;;FR;FR;0;FR;fr;34625;32;0;1;0;84230;;Traprelim
47375;ouvrier beurrier;;FR;FR;0;FR;fr;34626;32;0;1;0;77530;;Traprelim
47376;ouvrier bijoutier;;FR;FR;0;FR;fr;34627;32;0;1;0;88020;;Traprelim
47377;ouvrier blanchisseur;;FR;FR;0;FR;fr;34628;32;0;1;0;76010;;Traprelim
47378;ouvrier bonnetier;;FR;FR;0;FR;fr;34629;32;0;1;0;75530;;Traprelim
47379;ouvrier bottier;;FR;FR;0;FR;fr;34630;32;0;1;0;80110;;Traprelim
47380;ouvrier boucher;;FR;FR;0;FR;fr;34631;32;0;1;0;77310;;Traprelim
47381;ouvrier boulanger;;FR;FR;0;FR;fr;34632;32;0;1;0;77620;;Traprelim
47382;ouvrier bourrelier;;FR;FR;0;FR;fr;34633;32;0;1;0;80320;;Traprelim
47383;ouvrier boutonnier;;FR;FR;0;FR;fr;34634;32;0;1;0;94990;;Traprelim
47384;ouvrier brasseur;;FR;FR;0;FR;fr;34635;32;0;1;0;77800;;Traprelim
47385;ouvrier briquetier;;FR;FR;0;FR;fr;34636;32;0;1;0;89242;;Traprelim
47386;ouvrier câbleur;;FR;FR;0;FR;fr;34637;32;0;1;0;83990;;Traprelim
47387;ouvrier cafetier;;FR;FR;0;FR;fr;34638;32;0;1;0;51050;;Traprelim
47388;ouvrier caissier;;FR;FR;0;FR;fr;34639;32;0;1;0;33100;;Traprelim
47389;ouvrier cardeur;;FR;FR;0;FR;fr;34640;32;0;1;0;75130;;Traprelim
47390;ouvrier carreleur;;FR;FR;0;FR;fr;34641;32;0;1;0;95150;;Traprelim
47391;ouvrier carrier;;FR;FR;0;FR;fr;34642;32;0;1;0;71110;;Traprelim
47392;ouvrier carrossier;;FR;FR;0;FR;fr;34643;0;0;1;0;87370;;Traprelim
47393;ouvrier céramiste;;FR;FR;0;FR;fr;34644;32;0;1;0;16190;;Traprelim
47394;ouvrier chaisier;;FR;FR;0;FR;fr;34645;32;0;1;0;81190;;Traprelim
47395;ouvrier champignonniste;;FR;FR;0;FR;fr;34646;32;0;1;0;62990;;Traprelim
47396;ouvrier chapelier;;FR;FR;0;FR;fr;34647;32;0;1;0;79100;;Traprelim
47397;ouvrier charcutier;;FR;FR;0;FR;fr;34648;32;0;1;0;77390;;Traprelim
47398;ouvrier charpentier;;FR;FR;0;FR;fr;34649;32;0;1;0;95410;;Traprelim
47399;ouvrier charpentier au port;;FR;FR;0;FR;fr;34650;32;0;1;0;95410;;Traprelim
47400;ouvrier charron;;FR;FR;0;FR;fr;34651;32;0;1;0;82925;;Traprelim
47401;ouvrier chaudronnier;;FR;FR;0;FR;fr;34652;32;0;1;0;87310;;Traprelim
47402;ouvrier chaudronnier et ferblantier;;FR;FR;0;FR;fr;34653;32;0;1;0;87310;;Traprelim
47403;ouvrier chausseur;;FR;FR;0;FR;fr;34654;0;0;1;0;80110;;Traprelim
47404;ouvrier chocolatier;;FR;FR;0;FR;fr;34655;32;0;1;0;77650;;Traprelim
47405;ouvrier cimentier;;FR;FR;0;FR;fr;34656;32;0;1;0;95200;;Traprelim
47406;ouvrier coiffeur;;FR;FR;0;FR;fr;34657;32;0;1;0;77025;;Traprelim
47407;ouvrier concasseur;;FR;FR;0;FR;fr;34658;32;0;1;0;74120;;Traprelim
47408;ouvrier confiseur;;FR;FR;0;FR;fr;34659;32;0;1;0;77660;;Traprelim
47409;ouvrier cordonnier;;FR;FR;0;FR;fr;34660;32;0;1;0;80110;;Traprelim
47410;ouvrier cordonnier propriétaire;;FR;FR;0;FR;fr;34661;32;0;1;0;80110;;Traprelim
47411;ouvrier corroyeur;;FR;FR;0;FR;fr;34662;32;0;1;0;76150;;Traprelim
47412;ouvrier coutelier;;FR;FR;0;FR;fr;34663;0;0;1;0;83915;;Traprelim
47413;ouvrier couvreur;;FR;FR;0;FR;fr;34664;32;0;1;0;95300;;Traprelim
47414;ouvrier cristallier;;FR;FR;0;FR;fr;34665;0;0;1;0;89420;;Traprelim
47415;ouvrier dans le cuir;;FR;FR;0;FR;fr;34666;32;0;1;0;80310;;Traprelim
47416;ouvrier de blanchisserie;;FR;FR;0;FR;fr;34667;0;0;1;0;56010;;Traprelim
47417;ouvrier de brasserie;;FR;FR;0;FR;fr;34668;32;0;1;0;77800;;Traprelim
47418;ouvrier de cartonnerie;;FR;FR;0;FR;fr;34669;0;0;1;0;91025;;Traprelim
47419;ouvrier de cave;;FR;FR;0;FR;fr;34670;32;0;1;0;77890;;Traprelim
47420;ouvrier de chais;;FR;FR;0;FR;fr;34671;0;0;1;0;77800;;Traprelim
47421;ouvrier de champs;;FR;FR;0;FR;fr;34672;32;0;1;0;62105;;Traprelim
47422;ouvrier de culture;;FR;FR;0;FR;fr;34673;32;0;1;0;62105;;Traprelim
47423;ouvrier de distillerie;;FR;FR;0;FR;fr;34674;0;0;1;0;77810;;Traprelim
47424;ouvrier de fabrication;;FR;FR;0;FR;fr;34675;32;0;1;0;99930;;Traprelim
47425;ouvrier de fabrique;;FR;FR;0;FR;fr;34676;32;0;1;0;99930;;Traprelim
47426;ouvrier de fabrique;;FR;FR;0;FR;fr;34677;32;0;1;0;99930;;Traprelim
47427;ouvrier de fabrique de talons;;FR;FR;0;FR;fr;34678;32;0;1;0;99930;;Traprelim
47428;ouvrier de fabrique et cultivateur;;FR;FR;0;FR;fr;34679;32;0;1;0;99930;;Traprelim
47429;ouvrier de ferme;;FR;FR;0;FR;fr;34680;32;0;1;0;62105;;Traprelim
47430;ouvrier de filature;;FR;FR;0;FR;fr;34681;32;0;1;0;75220;;Traprelim
47431;ouvrier de fonderie;;FR;FR;0;FR;fr;34682;32;0;1;0;99930;;Traprelim
47432;ouvrier de fonderie retraité;;FR;FR;0;FR;fr;34683;32;0;1;0;99930;;Traprelim
47433;ouvrier de forêt;;FR;FR;0;FR;fr;34684;32;0;1;0;62105;;Traprelim
47434;ouvrier de forge;;FR;FR;0;FR;fr;34685;32;0;1;0;99930;;Traprelim
47435;ouvrier de fourneau à fer;;FR;FR;0;FR;fr;34686;32;0;1;0;99930;;Traprelim
47436;ouvrier de gare;;FR;FR;0;FR;fr;34687;32;0;1;0;97415;;Traprelim
47437;ouvrier de labour;;FR;FR;0;FR;fr;34688;0;0;1;0;62120;;Traprelim
47438;ouvrier de laiterie;;FR;FR;0;FR;fr;34689;0;0;1;0;77500;;Traprelim
47439;ouvrier de l'arsenal;;FR;FR;0;FR;fr;34690;32;0;1;0;99930;;Traprelim
47440;ouvrier de meunerie;;FR;FR;0;FR;fr;34691;0;0;1;0;77100;;Traprelim
47441;ouvrier de mine;;FR;FR;0;FR;fr;34692;0;0;1;0;71105;;Traprelim
47442;ouvrier de scierie;;FR;FR;0;FR;fr;34693;32;0;1;0;73200;;Traprelim
47443;ouvrier de sucrerie;;FR;FR;0;FR;fr;34694;0;0;1;0;77200;;Traprelim
47444;ouvrier de tannerie;;FR;FR;0;FR;fr;34695;0;0;1;0;76200;;Traprelim
47445;ouvrier de textile;;FR;FR;0;FR;fr;34696;0;0;1;0;75000;;Traprelim
47446;ouvrier d'entretien;;FR;FR;0;FR;fr;34697;0;0;1;0;99910;;Traprelim
47447;ouvrier d'entretien aux ponts et chaussées;;FR;FR;0;FR;fr;34698;0;0;1;0;99910;;Traprelim
47448;ouvrier d'entretien de la voie publique;;FR;FR;0;FR;fr;34699;0;0;1;0;95160;;Traprelim
47449;ouvrier d'entretien stagiaire;;FR;FR;0;FR;fr;34700;0;0;1;0;99910;;Traprelim
47450;ouvrier drapier;;FR;FR;0;FR;fr;34701;32;0;1;0;75400;;Traprelim
47451;ouvrier du bâtiment;;FR;FR;0;FR;fr;34702;0;0;1;0;55100;;Traprelim
47452;ouvrier du port;;FR;FR;0;FR;fr;34703;0;0;1;0;97120;;Traprelim
47453;ouvrier du textile;;FR;FR;0;FR;fr;34704;0;0;1;0;75000;;Traprelim
47454;ouvrier d'usine;;FR;FR;0;FR;fr;34705;32;0;1;0;99930;;Traprelim
47455;ouvrier d'usine de textiles;;FR;FR;0;FR;fr;34706;32;0;1;0;99930;;Traprelim
47456;ouvrier d'usine en retraite;;FR;FR;0;FR;fr;34707;32;21;1;0;99930;;Traprelim
47457;ouvrier d'usine retraité;;FR;FR;0;FR;fr;34708;32;21;1;0;99930;;Traprelim
47458;ouvrier d'usine spécialisé;;FR;FR;0;FR;fr;34709;32;0;1;0;99930;;Traprelim
47459;ouvrier d'usine textile;;FR;FR;0;FR;fr;34710;32;0;1;0;99930;;Traprelim
47460;ouvrier ébéniste;;FR;FR;0;FR;fr;34711;32;0;1;0;81120;;Traprelim
47461;ouvrier en bas;;FR;FR;0;FR;fr;34712;32;0;1;0;75530;;Traprelim
47462;ouvrier en bâtiments;;FR;FR;0;FR;fr;34713;0;0;1;0;95100;;Traprelim
47463;ouvrier en chapeaux de paille;;FR;FR;0;FR;fr;34714;32;0;1;0;79310;;Traprelim
47464;ouvrier en chapellerie;;FR;FR;0;FR;fr;34715;32;0;1;0;79310;;Traprelim
47465;ouvrier en chaussures;;FR;FR;0;FR;fr;34716;32;0;1;0;80200;;Traprelim
47466;ouvrier en chocolaterie;;FR;FR;0;FR;fr;34717;32;0;1;0;77650;;Traprelim
47467;ouvrier en confection;;FR;FR;0;FR;fr;34718;32;0;1;0;79130;;Traprelim
47468;ouvrier en coton;;FR;FR;0;FR;fr;34719;32;0;1;0;75200;;Traprelim
47469;ouvrier en drap;;FR;FR;0;FR;fr;34720;32;0;1;0;75200;;Traprelim
47470;ouvrier en galoches;;FR;FR;0;FR;fr;34721;32;0;1;0;91990;;Traprelim
47471;ouvrier en laine;;FR;FR;0;FR;fr;34722;32;0;1;0;75000;;Traprelim
47472;ouvrier en lin;;FR;FR;0;FR;fr;34723;32;0;1;0;75000;;Traprelim
47473;ouvrier en papeterie;;FR;FR;0;FR;fr;34724;0;0;1;0;73400;;Traprelim
47474;ouvrier en papiers peints;;FR;FR;0;FR;fr;34725;0;0;1;0;91090;;Traprelim
47475;ouvrier en parapluies;;FR;FR;0;FR;fr;34726;32;0;1;0;79930;;Traprelim
47476;ouvrier en parfumerie;;FR;FR;0;FR;fr;34727;32;0;1;0;1190;;Traprelim
47477;ouvrier en peignes;;FR;FR;0;FR;fr;34728;32;0;1;0;94990;;Traprelim
47478;ouvrier en peignes de corne;;FR;FR;0;FR;fr;34729;32;0;1;0;94990;;Traprelim
47479;ouvrier en poterie;;FR;FR;0;FR;fr;34730;32;0;1;0;89210;;Traprelim
47480;ouvrier en soie;;FR;FR;0;FR;fr;34731;32;0;1;0;75000;;Traprelim
47481;ouvrier en soierie;;FR;FR;0;FR;fr;34732;32;0;1;0;75000;;Traprelim
47482;ouvrier en tabacs;;FR;FR;0;FR;fr;34733;32;0;1;0;78100;;Traprelim
47483;ouvrier en textile;;FR;FR;0;FR;fr;34734;32;0;1;0;75000;;Traprelim
47484;ouvrier en usine;;FR;FR;0;FR;fr;34735;32;0;1;0;99930;;Traprelim
47485;ouvrier en velours;;FR;FR;0;FR;fr;34736;32;0;1;0;75000;;Traprelim
47486;ouvrier étameur;;FR;FR;0;FR;fr;34737;32;0;1;0;72830;;Traprelim
47487;ouvrier fabricant de bas;;FR;FR;0;FR;fr;34738;0;0;1;0;75530;;Traprelim
47488;ouvrier fabricant de brosses;;FR;FR;0;FR;fr;34739;0;0;1;0;94230;;Traprelim
47489;ouvrier fabricant de coton;;FR;FR;0;FR;fr;34740;32;0;1;0;75400;;Traprelim
47490;ouvrier facteur de pianos;;FR;FR;0;FR;fr;34741;32;0;1;0;94170;;Traprelim
47491;ouvrier faiencier;;FR;FR;0;FR;fr;34742;32;0;1;0;89225;;Traprelim
47492;ouvrier ferblantier;;FR;FR;0;FR;fr;34743;32;0;1;0;87340;;Traprelim
47493;ouvrier fileur;;FR;FR;0;FR;fr;34744;32;0;1;0;75220;;Traprelim
47494;ouvrier fondeur;;FR;FR;0;FR;fr;34745;32;0;1;0;72100;;Traprelim
47495;ouvrier forestier;;FR;FR;0;FR;fr;34746;32;0;1;0;62105;;Traprelim
47496;ouvrier forgeron;;FR;FR;0;FR;fr;34747;32;0;1;0;83110;;Traprelim
47497;ouvrier forgeron à la marine;;FR;FR;0;FR;fr;34748;32;0;1;0;83110;;Traprelim
47498;ouvrier forgeron maréchal ferrant;;FR;FR;0;FR;fr;34749;32;0;1;0;83110;;Traprelim
47499;ouvrier fourreur;;FR;FR;0;FR;fr;34750;32;0;1;0;79220;;Traprelim
47500;ouvrier frappeur;;FR;FR;0;FR;fr;34751;32;0;1;0;83190;;Traprelim
47501;ouvrier frigoriste;;FR;FR;0;FR;fr;34752;32;0;1;0;84180;;Traprelim
47502;ouvrier fromager;;FR;FR;0;FR;fr;34753;32;0;1;0;77540;;Traprelim
47503;ouvrier fumiste;;FR;FR;0;FR;fr;34754;32;0;1;0;95130;;Traprelim
47504;ouvrier galochier;;FR;FR;0;FR;fr;34755;32;0;1;0;81990;;Traprelim
47505;ouvrier garagiste;;FR;FR;0;FR;fr;34756;32;0;1;0;84320;;Traprelim
47506;ouvrier hautement qualifié;;FR;FR;0;FR;fr;34757;32;0;1;0;99900;;Traprelim
47507;ouvrier horloger;;FR;FR;0;FR;fr;34758;32;0;1;0;84220;;Traprelim
47508;ouvrier horticole;;FR;FR;0;FR;fr;34759;32;0;1;0;62105;;Traprelim
47509;ouvrier horticulteur;;FR;FR;0;FR;fr;34760;32;0;1;0;62105;;Traprelim
47510;ouvrier hortillon;;FR;FR;0;FR;fr;34761;32;0;1;0;62105;;Traprelim
47511;ouvrier huilier;;FR;FR;0;FR;fr;34762;32;0;1;0;77920;;Traprelim
47512;ouvrier imprimeur;;FR;FR;0;FR;fr;34763;32;0;1;0;92110;;Traprelim
47513;ouvrier imprimeur en papier peint;;FR;FR;0;FR;fr;34764;32;0;1;0;92270;;Traprelim
47514;ouvrier industriel;;FR;FR;0;FR;fr;34765;32;0;1;0;99930;;Traprelim
47515;ouvrier jardinier;;FR;FR;0;FR;fr;34766;32;0;1;0;62740;;Traprelim
47516;ouvrier journalier;;FR;FR;0;FR;fr;34767;32;0;1;0;99920;;Traprelim
47517;ouvrier laboureur;;FR;FR;0;FR;fr;34768;32;0;1;0;62105;;Traprelim
47518;ouvrier laitier;;FR;FR;0;FR;fr;34769;32;0;1;0;77510;;Traprelim
47519;ouvrier lamineur;;FR;FR;0;FR;fr;34770;32;0;1;0;77220;;Traprelim
47520;ouvrier maçon;;FR;FR;0;FR;fr;34771;32;0;1;0;95100;;Traprelim
47521;ouvrier maçon retraité;;FR;FR;0;FR;fr;34772;32;21;1;0;95100;;Traprelim
47522;ouvrier malteur;;FR;FR;0;FR;fr;34773;32;0;1;0;77830;;Traprelim
47523;ouvrier manoeuvre;;FR;FR;0;FR;fr;34774;32;0;1;0;99900;;Traprelim
47524;ouvrier manutentionnaire;;FR;FR;0;FR;fr;34775;32;0;1;0;97145;;Traprelim
47525;ouvrier maraîcher;;FR;FR;0;FR;fr;34776;32;0;1;0;62105;;Traprelim
47526;ouvrier maréchal;;FR;FR;0;FR;fr;34777;32;0;1;0;83110;;Traprelim
47527;ouvrier maréchal ferrant;;FR;FR;0;FR;fr;34778;32;0;1;0;83110;;Traprelim
47528;ouvrier marinier;;FR;FR;0;FR;fr;34779;32;0;1;0;98100;;Traprelim
47529;ouvrier maroquinier(ancien soldat);;FR;FR;0;FR;fr;34780;32;0;1;0;80310;;Traprelim
47530;ouvrier mécanographe;;FR;FR;0;FR;fr;34781;32;0;1;0;34230;;Traprelim
47531;ouvrier mégissier;;FR;FR;0;FR;fr;34782;32;0;1;0;76145;;Traprelim
47532;ouvrier menuisier;;FR;FR;0;FR;fr;34783;32;0;1;0;95420;;Traprelim
47533;ouvrier métallurgiste;;FR;FR;0;FR;fr;34784;32;0;1;0;72000;;Traprelim
47534;ouvrier meunier;;FR;FR;0;FR;fr;34785;32;0;1;0;77120;;Traprelim
47535;ouvrier michelin;;FR;FR;0;FR;fr;34786;32;0;1;0;90200;;Traprelim
47536;ouvrier mineur;;FR;FR;0;FR;fr;34787;32;0;1;0;71105;;Traprelim
47537;ouvrier mineur retraité;;FR;FR;0;FR;fr;34788;32;21;1;0;71105;;Traprelim
47538;ouvrier minotier;;FR;FR;0;FR;fr;34789;32;0;1;0;77120;;Traprelim
47539;ouvrier moulinier;;FR;FR;0;FR;fr;34790;32;0;1;0;75290;;Traprelim
47540;ouvrier municipal;;FR;FR;0;FR;fr;34791;0;0;1;0;99910;;Traprelim
47541;ouvrier ostreiculteur;;FR;FR;0;FR;fr;34792;32;0;1;0;64930;;Traprelim
47542;ouvrier p3;;FR;FR;0;FR;fr;34793;32;0;1;0;99900;;Traprelim
47543;ouvrier papetier;;FR;FR;0;FR;fr;34794;32;0;1;0;73400;;Traprelim
47544;ouvrier pareur;;FR;FR;0;FR;fr;34795;32;0;1;0;75490;;Traprelim
47545;ouvrier parfumeur;;FR;FR;0;FR;fr;34796;32;0;1;0;1190;;Traprelim
47546;ouvrier passementier;;FR;FR;0;FR;fr;34797;32;0;1;0;75922;;Traprelim
47547;ouvrier pâtissier;;FR;FR;0;FR;fr;34798;32;0;1;0;77630;;Traprelim
47548;ouvrier pâtissier boulanger;;FR;FR;0;FR;fr;34799;32;0;1;0;77630;;Traprelim
47549;ouvrier paveur;;FR;FR;0;FR;fr;34800;0;0;1;0;95160;;Traprelim
47550;ouvrier paysagiste;;FR;FR;0;FR;fr;34801;0;0;1;0;62790;;Traprelim
47551;ouvrier peigneur;;FR;FR;0;FR;fr;34802;32;0;1;0;75145;;Traprelim
47552;ouvrier peigneur de chanvre;;FR;FR;0;FR;fr;34803;32;0;1;0;75145;;Traprelim
47553;ouvrier peigneur de laine;;FR;FR;0;FR;fr;34804;32;0;1;0;75145;;Traprelim
47554;ouvrier peintre;;FR;FR;0;FR;fr;34805;32;0;1;0;93100;;Traprelim
47555;ouvrier peintre en bâtiment;;FR;FR;0;FR;fr;34806;32;0;1;0;93100;;Traprelim
47556;ouvrier pensionné;;FR;FR;0;FR;fr;34807;32;21;1;0;99900;;Traprelim
47557;ouvrier pépiniériste;;FR;FR;0;FR;fr;34808;32;0;1;0;62105;;Traprelim
47558;ouvrier phosphatier;;FR;FR;0;FR;fr;34809;32;0;1;0;72890;;Traprelim
47559;ouvrier pisciculteur;;FR;FR;0;FR;fr;34810;32;0;1;0;64920;;Traprelim
47560;ouvrier plafonneur;;FR;FR;0;FR;fr;34811;32;0;1;0;95510;;Traprelim
47561;ouvrier plafonnier;;FR;FR;0;FR;fr;34812;32;0;1;0;95510;;Traprelim
47562;ouvrier plâtreur;;FR;FR;0;FR;fr;34813;32;0;1;0;95510;;Traprelim
47563;ouvrier plâtrier;;FR;FR;0;FR;fr;34814;32;0;1;0;95510;;Traprelim
47564;ouvrier plombier;;FR;FR;0;FR;fr;34815;32;0;1;0;87105;;Traprelim
47565;ouvrier poëlier;;FR;FR;0;FR;fr;34816;0;0;1;0;83990;;Traprelim
47566;ouvrier poëlier ferblantier;;FR;FR;0;FR;fr;34817;0;0;1;0;83990;;Traprelim
47567;ouvrier polisseur;;FR;FR;0;FR;fr;34818;0;0;1;0;76190;;Traprelim
47568;ouvrier porcelainier;;FR;FR;0;FR;fr;34819;32;0;1;0;89225;;Traprelim
47569;ouvrier potier;;FR;FR;0;FR;fr;34820;32;0;1;0;89210;;Traprelim
47570;ouvrier principal;;FR;FR;0;FR;fr;34821;32;0;1;0;99900;;Traprelim
47571;ouvrier professionnel;;FR;FR;0;FR;fr;34822;32;0;1;0;99900;;Traprelim
47572;ouvrier professionnel qualifié;;FR;FR;0;FR;fr;34823;32;0;1;0;99900;;Traprelim
47573;ouvrier qualifié;;FR;FR;0;FR;fr;34824;32;0;1;0;99900;;Traprelim
47574;ouvrier raffineur de sucre;;FR;FR;0;FR;fr;34825;32;0;1;0;77260;;Traprelim
47575;ouvrier rectifieur;;FR;FR;0;FR;fr;34826;32;0;1;0;83230;;Traprelim
47576;ouvrier relieur;;FR;FR;0;FR;fr;34827;32;0;1;0;92625;;Traprelim
47577;ouvrier retraité;;FR;FR;0;FR;fr;34828;32;21;1;0;99900;;Traprelim
47578;ouvrier riveur;;FR;FR;0;FR;fr;34829;32;0;1;0;83990;;Traprelim
47579;ouvrier rural;;FR;FR;0;FR;fr;34830;32;0;1;0;62105;;Traprelim
47580;ouvrier sabotier;;FR;FR;0;FR;fr;34831;32;0;1;0;81990;;Traprelim
47581;ouvrier sagard;;FR;FR;0;FR;fr;34832;32;0;1;0;63140;;Traprelim
47582;ouvrier scieur;;FR;FR;0;FR;fr;34833;32;0;1;0;63190;;Traprelim
47583;ouvrier scieur de long;;FR;FR;0;FR;fr;34834;32;0;1;0;63190;;Traprelim
47584;ouvrier sellier;;FR;FR;0;FR;fr;34835;32;0;1;0;80320;;Traprelim
47585;ouvrier serrurier;;FR;FR;0;FR;fr;34836;32;0;1;0;83930;;Traprelim
47586;ouvrier serrurier ajusteur;;FR;FR;0;FR;fr;34837;32;0;1;0;83930;;Traprelim
47587;ouvrier serrurier au port militaire de cherbourg;;FR;FR;0;FR;fr;34838;32;0;1;0;83930;;Traprelim
47588;ouvrier sncf;;FR;FR;0;FR;fr;34839;32;0;1;0;97415;;Traprelim
47589;ouvrier soudeur;;FR;FR;0;FR;fr;34840;32;0;1;0;87210;;Traprelim
47590;ouvrier spécialisé;;FR;FR;0;FR;fr;34841;32;0;1;0;99900;;Traprelim
47591;ouvrier spécialisé  à l'arsenal;;FR;FR;0;FR;fr;34842;32;0;1;0;99900;;Traprelim
47592;ouvrier spécialisé en chimie;;FR;FR;0;FR;fr;34843;32;0;1;0;99900;;Traprelim
47593;ouvrier spécialisé machine;;FR;FR;0;FR;fr;34844;32;0;1;0;99900;;Traprelim
47594;ouvrier spécialisé retraité;;FR;FR;0;FR;fr;34845;32;21;1;0;99900;;Traprelim
47595;ouvrier spécialisé(niveau 2);;FR;FR;0;FR;fr;34846;32;0;1;0;99900;;Traprelim
47596;ouvrier sur la voie ferrée;;FR;FR;0;FR;fr;34847;32;0;1;0;97415;;Traprelim
47597;ouvrier sur les ports;;FR;FR;0;FR;fr;34848;0;0;1;0;97120;;Traprelim
47598;ouvrier sur presse;;FR;FR;0;FR;fr;34849;0;0;1;0;92200;;Traprelim
47599;ouvrier taillandier;;FR;FR;0;FR;fr;34850;32;0;1;0;83110;;Traprelim
47600;ouvrier tailleur;;FR;FR;0;FR;fr;34851;32;0;1;0;79100;;Traprelim
47601;ouvrier tailleur de pierres;;FR;FR;0;FR;fr;34852;32;0;1;0;82020;;Traprelim
47602;ouvrier tailleur d'habits;;FR;FR;0;FR;fr;34853;32;0;1;0;79100;;Traprelim
47603;ouvrier tanneur;;FR;FR;0;FR;fr;34854;32;0;1;0;76145;;Traprelim
47604;ouvrier teinturier;;FR;FR;0;FR;fr;34855;32;0;1;0;75622;;Traprelim
47605;ouvrier terrassier;;FR;FR;0;FR;fr;34856;32;0;1;0;97415;;Traprelim
47606;ouvrier textile;;FR;FR;0;FR;fr;34857;32;0;1;0;75000;;Traprelim
47607;ouvrier tisserand;;FR;FR;0;FR;fr;34858;32;0;1;0;75400;;Traprelim
47608;ouvrier tisserand en frocs;;FR;FR;0;FR;fr;34859;32;0;1;0;75400;;Traprelim
